id,species,genotype,site,subsystem,tank,rack,qty,size
,SS,SS614,Mote Summerland,All Summerland,G6,R698,1,0
,SS,SS615,Mote Summerland,All Summerland,G6,R698,1,0
,SS,SS616,Mote Summerland,All Summerland,G6,R698,1,0
,SS,SS617,Mote Summerland,All Summerland,G6,R698,1,0
,SS,SS618,Mote Summerland,All Summerland,G6,R698,1,0
,SS,SS619,Mote Summerland,All Summerland,G6,R698,1,0
,SS,SS620,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS621,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS622,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS623,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS624,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS625,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS626,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS627,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS628,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS629,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS630,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS631,Mote Summerland,All Summerland,G6,R894,1,0
,SS,SS632,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS633,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS634,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS635,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS636,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS637,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS638,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS639,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS640,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS641,Mote Summerland,All Summerland,G6,R620,1,0
,SS,SS642,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS643,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS644,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS645,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS646,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS647,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS648,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS649,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS650,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS651,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS652,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS653,Mote Summerland,All Summerland,G6,R323,1,0
,SS,SS654,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS655,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS656,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS657,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS658,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS659,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS660,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS661,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS662,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS663,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS664,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS665,Mote Summerland,All Summerland,G6,R1129,1,0
,SS,SS666,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS667,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS668,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS669,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS670,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS671,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS672,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS673,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS674,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS675,Mote Summerland,All Summerland,G6,R1885,1,0
,SS,SS676,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS677,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS678,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS679,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS680,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS681,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS682,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS683,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS684,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS685,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS686,Mote Summerland,All Summerland,G6,R1193,1,0
,SS,SS687,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS688,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS689,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS690,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS691,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS692,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS693,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS694,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS695,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS696,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS697,Mote Summerland,All Summerland,G6,R1011,1,0
,SS,SS698,Mote Summerland,All Summerland,G6,R1431,1,0
,SS,SS699,Mote Summerland,All Summerland,G6,R1431,1,0
,SS,SS700,Mote Summerland,All Summerland,G6,R1431,1,0
,SS,SS701,Mote Summerland,All Summerland,G6,R1431,1,0
,SS,SS702,Mote Summerland,All Summerland,G6,R1431,1,0
,SS,SS703,Mote Summerland,All Summerland,G6,R1431,1,0
,SS,SS704,Mote Summerland,All Summerland,G6,R1431,1,0
,SS,SS705,Mote Summerland,All Summerland,G6,R359,1,0
,SS,SS706,Mote Summerland,All Summerland,G6,R359,1,0
,SS,SS707,Mote Summerland,All Summerland,G6,R359,1,0
,SS,SS708,Mote Summerland,All Summerland,G6,R359,1,0
,SS,SS709,Mote Summerland,All Summerland,G6,R359,1,0
,SS,SS710,Mote Summerland,All Summerland,G6,R359,1,0
,SS,SS711,Mote Summerland,All Summerland,G6,R359,1,0
,SS,SS712,Mote Summerland,All Summerland,G6,R359,1,0
,SS,SS713,Mote Summerland,All Summerland,G6,R1941,1,0
,SS,SS714,Mote Summerland,All Summerland,G6,R1941,1,0
,SS,SS715,Mote Summerland,All Summerland,G6,R1941,1,0
,SS,SS716,Mote Summerland,All Summerland,G6,R1941,1,0
,SS,SS717,Mote Summerland,All Summerland,G6,R1941,1,0
,SS,SS718,Mote Summerland,All Summerland,G6,R1941,1,0
,SS,SS719,Mote Summerland,All Summerland,G6,R1941,1,0
,SS,SS720,Mote Summerland,All Summerland,G6,R1941,1,0
,SR,SR722,Mote Summerland,All Summerland,G5,R209,1,
,SR,SR723,Mote Summerland,All Summerland,G5,R275,1,
,SH,SH59,Mote Summerland,All Summerland,G6,R654,1,0
,OF,OF976,Mote Summerland,All Summerland,B3,R1921,1,0.5
,AC,AC2935,Mote Key Largo [In Situ],,,Blue55,1,0
,AC,AC2936,Mote Key Largo [In Situ],,,Blue55,1,0
,AP,AP19,Mote Key Largo [In Situ],,,Blue44,1,0
,AC,AC2519,Mote Looe Key [In Situ],,,CU-044,1,0
,MC,MC35,Mote Looe Key [In Situ],,,MC MIX1,1,0
,MC,MC44,Mote Looe Key [In Situ],,,MC MIX2,1,0
,PS,PS18,Mote Looe Key [In Situ],,,PS MIX1,1,0
,OF,OF32,Mote Looe Key [In Situ],,,OF MIX1,1,0
,OF,OF423,Mote Looe Key [In Situ],,,OF MIX2,1,0
,OF,OF441,Mote Looe Key [In Situ],,,OF MIX2,1,0
,OF,OF622,Mote Looe Key [In Situ],,,OF MIX2,1,0
,OF,OF626,Mote Looe Key [In Situ],,,OF MIX2,1,0
,AP,AP35,Mote Looe Key [In Situ],,,CU-TR5,1,0
,AC,AC2572,Mote Sand Key [In Situ],,,Multi,1,0
,AC,AC2533,Mote Sand Key [In Situ],,,Multi,1,0
,AC,AC55,Mote Sand Key [In Situ],,,Multi,1,0
,AC,AC2514,Mote Looe Key [In Situ],,,CU-035,0,0
,MC,MC72,Mote Looe Key [In Situ],,,MC-72,0,0
,MC,MC74,Mote Looe Key [In Situ],,,MC-74,0,0
,MC,MC75,Mote Looe Key [In Situ],,,MC-75,0,0
,MC,MC94,Mote Looe Key [In Situ],,,MC-94,0,0
,MC,MC95,Mote Looe Key [In Situ],,,MC-95,0,0
,AC,AC0,Mote Sand Key [In Situ],,,UNK-2,0,0
,AC,AC70,Mote Sand Key [In Situ],,,70,0,0
,AP,AP20,Mote Looe Key [In Situ],,,AP24,0,0
,RADIANS,SR253,Mote Summerland,All Summerland,G8,R1570,0,
,INTERSEPTA,SI210,Mote Summerland,All Summerland,G8,R1460,0,
,DL,DL271,Mote Summerland,,,R1925,0,
,DL,DL271,Mote Summerland,,,R1286,0,
,DL,DL271,Mote Summerland,,,R1363,0,
,DL,DL271,Mote Summerland,,,R230,0,
,DL,DL271,Mote Summerland,,,R402,0,
,DL,DL271,Mote Summerland,,,R66,0,
,INTERSEPTA,SI77,Mote Summerland,,,R775,0,
,INTERSEPTA,SI77,Mote Summerland,,,R773,0,
,INTERSEPTA,SI77,Mote Summerland,,,R1167,0,
,INTERSEPTA,SI77,Mote Summerland,,,R1016,0,
,INTERSEPTA,SI81,Mote Summerland,,,R786,0,
,INTERSEPTA,SI81,Mote Summerland,,,R786,0,
,INTERSEPTA,SI81,Mote Summerland,,,R886,0,
,INTERSEPTA,SI81,Mote Summerland,,,R876,0,
,SIDEREA,SS95,Mote Summerland,,,R655,0,
,SIDEREA,SS95,Mote Summerland,,,R1343,0,
,INTERSEPTA,SI81,Mote Summerland,,,R184,0,
,RADIANS,SR21,Mote Summerland,,,R928,0,
,RADIANS,SR21,Mote Summerland,,,R1730,0,
,RADIANS,SR21,Mote Summerland,,,R225,0,
,RADIANS,SR21,Mote Summerland,,,R225,0,
,RADIANS,SR21,Mote Summerland,,,R225,0,
,RADIANS,SR21,Mote Summerland,,,R1051,0,
,RADIANS,SR21,Mote Summerland,,,R447,0,
,RADIANS,SR21,Mote Summerland,,,R1464,0,
,OF,OF1004,Mote Looe Key [In Situ],,,ILSA45,0,
,SIDEREA,SS95,Mote Summerland,,,R1343,0,
,SIDEREA,SS95,Mote Summerland,,,R1343,0,
,SIDEREA,SS95,Mote Summerland,,,R1343,0,
,OF,OF1035,Mote Looe Key [In Situ],,,ILSA45,0,
,OF,OF977,Mote Looe Key [In Situ],,,ILSA45,0,
,OF,OF995,Mote Looe Key [In Situ],,,ILSA45,0,
,MC,MC108,Mote Looe Key [In Situ],,,ILSA45,0,
,OF,OF976,Mote Looe Key [In Situ],,,ILSA45,0,
,SS,SS160,Mote Looe Key [In Situ],,,ILSA45,0,
,SI,SI43,Mote Looe Key [In Situ],,,ILSA45,0,
,MC,MC203,Mote Looe Key [In Situ],,,ILSA45,0,
,SS,SS463,Mote Looe Key [In Situ],,,ILSA45,0,
,SR,SR188,Mote Looe Key [In Situ],,,ILSA45,0,
,SI,SI76,Mote Looe Key [In Situ],,,ILSA45,0,
,MC,MC205,Mote Looe Key [In Situ],,,ILSA45,0,
,AC,AC2506,Mote Looe Key [In Situ],,,CU-014,0,0
,MC,MC1,Mote Looe Key [In Situ],,,MC-1/4,0,0
,MC,MC4,Mote Looe Key [In Situ],,,MC-1/4,0,0
,MC,MC3,Mote Looe Key [In Situ],,,MC-3,0,0
,MC,MC11,Mote Looe Key [In Situ],,,MC-11,0,0
,MC,MC71,Mote Looe Key [In Situ],,,MC-71,0,0
,AC,AC2522,Mote Looe Key [In Situ],,,CU-053,0,0
,MC,MC108,Mote Looe Key [In Situ],,,MC-108,0,
,AC,AC2534,Mote Looe Key [In Situ],,,CU-103,0,0
,MC,MC13,Mote Looe Key [In Situ],,,MC MIX1,0,0
,MC,MC19,Mote Looe Key [In Situ],,,MC MIX1,0,0
,MC,MC29,Mote Looe Key [In Situ],,,MC MIX1,0,0
,MC,MC11,Mote Looe Key [In Situ],,,MC MIX1,0,
,MC,MC33,Mote Looe Key [In Situ],,,MC MIX1,0,0
,MC,MC35,Mote Looe Key [In Situ],,,MC MIX1,0,0
,MC,MC36,Mote Looe Key [In Situ],,,MC MIX1,0,0
,MC,MC4,Mote Looe Key [In Situ],,,MC MIX1,0,0
,MC,MC40,Mote Looe Key [In Situ],,,MC MIX1,0,0
,MC,MC41,Mote Looe Key [In Situ],,,MC MIX2,0,0
,MC,MC44,Mote Looe Key [In Situ],,,MC MIX2,0,0
,MC,MC53,Mote Looe Key [In Situ],,,MC MIX2,0,0
,MC,MC57,Mote Looe Key [In Situ],,,MC MIX2,0,0
,MC,MC58,Mote Looe Key [In Situ],,,MC MIX2,0,0
,MC,MC59,Mote Looe Key [In Situ],,,MC MIX2,0,0
,MC,MC60,Mote Looe Key [In Situ],,,MC MIX2,0,0
,MC,MC61,Mote Looe Key [In Situ],,,MC MIX2,0,0
,MC,MC62,Mote Looe Key [In Situ],,,MC MIX2,0,
,MC,MC63,Mote Looe Key [In Situ],,,MC MIX3,0,0
,MC,MC64,Mote Looe Key [In Situ],,,MC MIX3,0,0
,MC,MC73,Mote Looe Key [In Situ],,,MC MIX3,0,0
,MC,MC76,Mote Looe Key [In Situ],,,MC MIX3,0,0
,MC,MC92,Mote Looe Key [In Situ],,,MC MIX3,0,0
,MC,MC93,Mote Looe Key [In Situ],,,MC MIX3,0,0
,MC,MC126,Mote Looe Key [In Situ],,,MC MIX4,0,0
,MC,MC127,Mote Looe Key [In Situ],,,MC MIX4,0,0
,MC,MC205,Mote Looe Key [In Situ],,,MC MIX5,0,
,MC,MC203,Mote Looe Key [In Situ],,,MC MIX5,0,
,PS,PS1,Mote Looe Key [In Situ],,,PS-1,0,0
,PS,PS2,Mote Looe Key [In Situ],,,PS-2,0,0
,PS,PS3,Mote Looe Key [In Situ],,,PS-3,0,0
,PS,PS4,Mote Looe Key [In Situ],,,PS-4,0,0
,PS,PS8,Mote Looe Key [In Situ],,,PS-8,0,0
,PS,PS14,Mote Looe Key [In Situ],,,PS-14,0,0
,PS,PS21,Mote Looe Key [In Situ],,,PS-21,0,0
,PS,PS22,Mote Looe Key [In Situ],,,PS-22,0,0
,PS,PS23,Mote Looe Key [In Situ],,,PS-23,0,0
,PS,PS25,Mote Looe Key [In Situ],,,PS-25,0,0
,AC,AC2580,Mote Looe Key [In Situ],,,FM-18,0,0
,AC,AC2578,Mote Looe Key [In Situ],,,FM-13,0,0
,AC,AC2575,Mote Looe Key [In Situ],,,FM-8,0,0
,AC,AC2572,Mote Looe Key [In Situ],,,FM-5,0,0
,PS,PS5,Mote Looe Key [In Situ],,,PS MIX4,0,
,PS,PS23,Mote Looe Key [In Situ],,,PS MIX4,0,
,MC,MC73,Mote Looe Key [In Situ],,,PS MIX4,0,
,PS,PS24,Mote Looe Key [In Situ],,,PS-24,0,
,PS,PS27,Mote Looe Key [In Situ],,,PS-27,0,
,PS,PS0,Mote Looe Key [In Situ],,,PS-UNK,0,
,MC,MC0,Mote Looe Key [In Situ],,,PS-UNK,0,
,AC,AC2651,Mote Looe Key [In Situ],,,T-DT-1,0,0
,AC,AC2603,Mote Looe Key [In Situ],,,NB-4,0,0
,PS,PS10,Mote Looe Key [In Situ],,,PS MIX1,0,0
,PS,PS11,Mote Looe Key [In Situ],,,PS MIX1,0,0
,PS,PS13,Mote Looe Key [In Situ],,,PS MIX1,0,0
,PS,PS17,Mote Looe Key [In Situ],,,PS MIX1,0,0
,PS,PS18,Mote Looe Key [In Situ],,,PS MIX1,0,0
,PS,PS5,Mote Looe Key [In Situ],,,PS MIX1,0,0
,PS,PS24,Mote Looe Key [In Situ],,,PS MIX2,0,0
,PS,PS27,Mote Looe Key [In Situ],,,PS MIX2,0,0
,PS,PS28,Mote Looe Key [In Situ],,,PS MIX2,0,0
,PS,PS29,Mote Looe Key [In Situ],,,PS MIX2,0,0
,PS,PS26,Mote Looe Key [In Situ],,,PS MIX2,0,0
,PS,PS35,Mote Looe Key [In Situ],,,PS MIX3,0,0
,PS,PS36,Mote Looe Key [In Situ],,,PS MIX3,0,0
,PS,PS37,Mote Looe Key [In Situ],,,PS MIX3,0,0
,AC,AC2618,Mote Looe Key [In Situ],,,NB-8a,0,0
,AC,AC2611,Mote Looe Key [In Situ],,,NB-15,0,0
,AC,AC2607,Mote Looe Key [In Situ],,,NB-8,0,0
,AC,AC2601,Mote Looe Key [In Situ],,,NB-1,0,0
,OF,OF1,Mote Looe Key [In Situ],,,OF-1,0,0
,OF,OF7,Mote Looe Key [In Situ],,,OF-7,0,0
,OF,OF180,Mote Looe Key [In Situ],,,OF-180,0,0
,OF,OF183,Mote Looe Key [In Situ],,,OF-183,0,0
,OF,OF185,Mote Looe Key [In Situ],,,OF-185,0,0
,OF,OF186,Mote Looe Key [In Situ],,,OF-186/187,0,0
,OF,OF187,Mote Looe Key [In Situ],,,OF-186/187,0,
,OF,OF924,Mote Looe Key [In Situ],,,OF-924,0,
,OF,OF0,Mote Looe Key [In Situ],,,OF-UNK,0,
,OF,OF1035,Mote Looe Key [In Situ],,,OF-1035,0,
,OF,OF987,Mote Looe Key [In Situ],,,OF-987/1004,0,
,OF,OF1004,Mote Looe Key [In Situ],,,OF-987/1004,0,
,OF,OF977,Mote Looe Key [In Situ],,,OF977,0,
,OF,OF971,Mote Looe Key [In Situ],,,OF971,0,
,OF,OF328,Mote Looe Key [In Situ],,,OF328,0,
,OF,OF995,Mote Looe Key [In Situ],,,OF995,0,
,AC,AC2632,Mote Looe Key [In Situ],,,RD-7,0,0
,AC,AC2628,Mote Looe Key [In Situ],,,RD-3,0,0
,AC,AC2627,Mote Looe Key [In Situ],,,RD-2,0,0
,AC,AC2626,Mote Looe Key [In Situ],,,RD-1,0,0
,OF,OF672,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF700,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF32,Mote Looe Key [In Situ],,,OF MIX1,0,0
,OF,OF5,Mote Looe Key [In Situ],,,OF MIX1,0,0
,OF,OF668,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF96,Mote Looe Key [In Situ],,,OF MIX1,0,0
,OF,OF97,Mote Looe Key [In Situ],,,OF MIX1,0,0
,OF,OF98,Mote Looe Key [In Situ],,,OF MIX1,0,0
,OF,OF100,Mote Looe Key [In Situ],,,OF MIX1,0,0
,OF,OF181,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF698,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF675,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF925,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF920,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF801,Mote Looe Key [In Situ],,,OF MIX1,0,
,OF,OF181,Mote Looe Key [In Situ],,,OF MIX2,0,0
,OF,OF423,Mote Looe Key [In Situ],,,OF MIX2,0,0
,OF,OF441,Mote Looe Key [In Situ],,,OF MIX2,0,0
,OF,OF622,Mote Looe Key [In Situ],,,OF MIX2,0,0
,OF,OF626,Mote Looe Key [In Situ],,,OF MIX2,0,0
,OF,OF668,Mote Looe Key [In Situ],,,OF MIX2,0,0
,OF,OF675,Mote Looe Key [In Situ],,,OF MIX2,0,0
,OF,OF695,Mote Looe Key [In Situ],,,OF MIX3,0,0
,OF,OF701,Mote Looe Key [In Situ],,,OF MIX3,0,0
,OF,OF800,Mote Looe Key [In Situ],,,OF MIX3,0,0
,OF,OF182,Mote Looe Key [In Situ],,,OF MIX4,0,0
,OF,OF184,Mote Looe Key [In Situ],,,OF MIX4,0,0
,OF,OF801,Mote Looe Key [In Situ],,,OF MIX4,0,0
,OF,OF1017,Mote Looe Key [In Situ],,,OF MIX5,0,0
,OF,OF1018,Mote Looe Key [In Situ],,,OF MIX5,0,0
,OF,OF1019,Mote Looe Key [In Situ],,,OF MIX5,0,0
,AC,AC2640,Mote Looe Key [In Situ],,,RD-37,0,0
,AC,AC2639,Mote Looe Key [In Situ],,,RD-33,0,0
,AC,AC2638,Mote Looe Key [In Situ],,,RD-30,0,0
,AC,AC2637,Mote Looe Key [In Situ],,,RD-21,0,0
,DL,DL1,Mote Looe Key [In Situ],,,DL-1,0,0
,DL,DL2,Mote Looe Key [In Situ],,,DL-2,0,0
,DL,DL3,Mote Looe Key [In Situ],,,DL-3,0,0
,DL,DL19,Mote Looe Key [In Situ],,,DL-19,0,0
,DL,DL20,Mote Looe Key [In Situ],,,DL-20,0,0
,DL,DL21,Mote Looe Key [In Situ],,,DL-21,0,0
,DL,DL22,Mote Looe Key [In Situ],,,DL-22,0,0
,AC,AC31,Mote Looe Key [In Situ],,,X,0,0
,DL,DL23,Mote Looe Key [In Situ],,,DL-23,0,0
,AC,AC29,Mote Looe Key [In Situ],,,AC-29,0,0
,AC,AC13,Mote Looe Key [In Situ],,,AC-13,0,0
,AC,AC10,Mote Looe Key [In Situ],,,AC-10,0,0
,AC,AC6,Mote Looe Key [In Situ],,,AC-6,0,0
,AC,AC1,Mote Looe Key [In Situ],,,AC-1,0,0
,DL,DL15,Mote Looe Key [In Situ],,,DL MIX1,0,0
,DL,DL16,Mote Looe Key [In Situ],,,DL MIX1,0,0
,DL,DL17,Mote Looe Key [In Situ],,,DL MIX1,0,0
,DL,DL18,Mote Looe Key [In Situ],,,DL MIX1,0,0
,DL,DL256,Mote Looe Key [In Situ],,,DL MIX2,0,0
,DL,DL257,Mote Looe Key [In Situ],,,DL MIX2,0,0
,AC,AC55,Mote Looe Key [In Situ],,,AC-55,0,0
,AC,AC54,Mote Looe Key [In Situ],,,AC-54,0,0
,AC,AC36,Mote Looe Key [In Situ],,,AC-36,0,0
,AC,AC34,Mote Looe Key [In Situ],,,AC-34,0,0
,OA,OA9,Mote Looe Key [In Situ],,,OA-9,0,0
,OA,OA10,Mote Looe Key [In Situ],,,OA MIX1,0,0
,OA,OA11,Mote Looe Key [In Situ],,,OA MIX1,0,0
,OA,OA12,Mote Looe Key [In Situ],,,OA MIX1,0,0
,OA,OA13,Mote Looe Key [In Situ],,,OA MIX1,0,
,CN,CN31,Mote Looe Key [In Situ],,,CN-7/31,0,
,CN,CN39,Mote Looe Key [In Situ],,,CN-12/39,0,
,CN,CN10,Mote Looe Key [In Situ],,,CN MIX1,0,0
,CN,CN3,Mote Looe Key [In Situ],,,CN MIX1,0,0
,CN,CN4,Mote Looe Key [In Situ],,,CN MIX1,0,0
,CN,CN9,Mote Looe Key [In Situ],,,CN MIX1,0,0
,AC,AC88,Mote Looe Key [In Situ],,,AC-88,0,0
,AC,AC78,Mote Looe Key [In Situ],,,AC-78,0,0
,AC,AC77,Mote Looe Key [In Situ],,,AC-77,0,0
,AC,AC76,Mote Looe Key [In Situ],,,AC-76,0,0
,AC,AC75,Mote Looe Key [In Situ],,,AC-75,0,0
,AC,AC70,Mote Looe Key [In Situ],,,AC-70,0,0
,AC,AC62,Mote Looe Key [In Situ],,,AC-62,0,0
,DS,DS1,Mote Looe Key [In Situ],,,DS MIX1,0,0
,DS,DS2,Mote Looe Key [In Situ],,,DS MIX1,0,0
,DS,DS4,Mote Looe Key [In Situ],,,DS MIX1,0,0
,OF,OF0,Mote Looe Key [In Situ],,,2021 SR,0,
,DL,DL0,Mote Looe Key [In Situ],,,2021 SR,0,
,AC,AC96,Mote Looe Key [In Situ],,,AC-96,0,0
,PC,PC12,Mote Looe Key [In Situ],,,PC-12,0,0
,PC,PC13,Mote Looe Key [In Situ],,,PC-13,0,0
,PC,PC15,Mote Looe Key [In Situ],,,PC-15,0,0
,PC,PC16,Mote Looe Key [In Situ],,,PC-16,0,0
,PC,PC17,Mote Looe Key [In Situ],,,PC-17,0,0
,PC,PC18,Mote Looe Key [In Situ],,,PC-18,0,0
,PC,PC19,Mote Looe Key [In Situ],,,PC-19,0,0
,PC,PC20,Mote Looe Key [In Situ],,,PC-20,0,0
,PC,PC23,Mote Looe Key [In Situ],,,PC-23,0,0
,PC,PC28,Mote Looe Key [In Situ],,,PC-28,0,0
,PC,PC30,Mote Looe Key [In Situ],,,PC-30,0,0
,PC,PC31,Mote Looe Key [In Situ],,,PC-31,0,0
,PC,PC32,Mote Looe Key [In Situ],,,PC-32,0,0
,PC,PC33,Mote Looe Key [In Situ],,,PC-33,0,0
,PC,PC34,Mote Looe Key [In Situ],,,PC-34,0,0
,PC,PC35,Mote Looe Key [In Situ],,,PC-35,0,0
,PC,PC36,Mote Looe Key [In Situ],,,PC-36,0,0
,PC,PC37,Mote Looe Key [In Situ],,,PC-37,0,0
,AC,AC55,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC56,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC58,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC70,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC76,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC84,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC88,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC90,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC0,Mote Looe Key [In Situ],,,SNP-2,0,0
,AC,AC3,Mote Looe Key [In Situ],,,SNP-1,0,0
,AC,AC4,Mote Looe Key [In Situ],,,SNP-1,0,0
,AC,AC6,Mote Looe Key [In Situ],,,SNP-1,0,0
,AC,AC8,Mote Looe Key [In Situ],,,SNP-1,0,0
,AC,AC13,Mote Looe Key [In Situ],,,SNP-1,0,0
,AC,AC31,Mote Looe Key [In Situ],,,SNP-1,0,0
,AC,AC34,Mote Looe Key [In Situ],,,SNP-1,0,0
,AC,AC47,Mote Looe Key [In Situ],,,SNP-1,0,0
,AC,AC51,Mote Looe Key [In Situ],,,SNP-1,0,0
,PC,PC38,Mote Looe Key [In Situ],,,PC-38,0,0
,PC,PC39,Mote Looe Key [In Situ],,,PC-39,0,0
,PC,PC40,Mote Looe Key [In Situ],,,PC-40,0,0
,PC,PC52,Mote Looe Key [In Situ],,,PC-52,0,
,AC,AC0,Mote Looe Key [In Situ],,,AC-UNK,0,0
,AC,AC925,Mote Looe Key [In Situ],,,AC-925,0,0
,SI,SI42,Mote Looe Key [In Situ],,,SI-42/43,0,
,SI,SI43,Mote Looe Key [In Situ],,,SI-42/43,0,
,SI,SI76,Mote Looe Key [In Situ],,,SI-76,0,
,SI,SI79,Mote Looe Key [In Situ],,,SI-79,0,
,SS,SS85,Mote Looe Key [In Situ],,,SS MIX1,0,
,SS,SS86,Mote Looe Key [In Situ],,,SS MIX1,0,
,SS,SS160,Mote Looe Key [In Situ],,,SS MIX1,0,
,SS,SS463,Mote Looe Key [In Situ],,,SS-463,0,
,AP,AP145,Mote Looe Key [In Situ],,,CU-TR5,0,0
,AP,AP146,Mote Looe Key [In Situ],,,CU-TR5,0,0
,AP,AP147,Mote Looe Key [In Situ],,,CU-TR5,0,0
,AP,AP38,Mote Looe Key [In Situ],,,CU-TR5,0,0
,AP,AP22,Mote Looe Key [In Situ],,,AP24,0,0
,AP,AP24,Mote Looe Key [In Situ],,,AP24,0,0
,AP,AP1,Mote Looe Key [In Situ],,,LK-5,0,0
,AP,AP46,Mote Looe Key [In Situ],,,LK-5,0,0
,AP,AP48,Mote Looe Key [In Situ],,,LK-5,0,0
,AP,AP0,Mote Looe Key [In Situ],,,AP UNK2,0,0
,AC,AC58,Mote Looe Key [In Situ],,,Spawning,0,
