id,species,genotype,site,subsystem,tank,rack,qty,size
,PS,PS4,Mote Summerland,All Summerland,D4,R705,17,0.75
,OF,OF955,Mote Islamorada [In Situ],,Unassigned,R511,17,0
,SIDEREA,SS86,Mote Islamorada,,G7,R197,17,0.5
,ASTREOIDES,PA345,Mote Summerland,All Summerland,Q7,R1608,17,0.25
,PD,PD?,Mote Summerland,All Summerland,Q4,R1092,17,1
,OF,OF926,Mote Key Largo,,G4,R223,17,0.5
,AP,AP7,Mote Key Largo,,G17,R184,17,0.25
,SIDEREA,SS165,Mote Summerland,All Summerland,C1,R1439,17,0.5
,MC,MC209,Mote Summerland,All Summerland,D5,R1344,17,0.5
,DL,DL222,Mote Summerland,All Summerland,D1,R251,17,0.25
,MC,MC104,Mote Key Largo,,G12,R43,17,0.5
,SIDEREA,SS82,Mote Key Largo,,G8,R244,17,0.5
,OF,OF98,Mote Summerland,All Summerland,B3,R967,17,0.5
,ASTREOIDES,PA104,Mote Summerland,All Summerland,H6,R1349,17,0.5
,ASTREOIDES,PA99,Mote Summerland,All Summerland,G9,R1287,17,0.25
,SIDEREA,SS9,Mote Summerland,All Summerland,D5,R701,17,0.25
,OF,OF689,Mote Summerland,All Summerland,A5,R1217,17,0.25
,AC,AC88,Mote Islamorada [In Situ],,,Red11,17,0
,RADIANS,SR256,Mote Summerland,All Summerland,D2,R1604,17,0.25
,OF,OF957,Mote Islamorada [In Situ],,,Blue07,17,0
,SIDEREA,SS485,Mote Islamorada,,G1,R75,17,0.5
,MC,MC57,Mote Summerland,All Summerland,B2,R369,17,0.25
,DL,DL279,Mote Islamorada,,G3,R21,17,0.5
,PC,PC49,Mote Key Largo,,G10,R258,17,0.25
,OF,OF1023,Mote Key Largo,,G12,R210,17,0.25
,OF,OF1033,Mote Key Largo,,G12,R36,17,0.25
,MC,MC80,Mote Key Largo,,G12,R225,17,0.5
,OF,OF953,Mote Key Largo,,G12,R101,17,0.25
,MC,MC72,Mote Summerland,All Summerland,E6,R607,17,1
,OF,OF1015-B,Mote Islamorada [In Situ],,Unassigned,R184,17,0.25
,OF,OF940,Mote Islamorada,,Unassigned,R91,17,0.75
,MC,MC114,Mote Islamorada,,Unassigned,R132,17,0.75
,RADIANS,SR221,Mote Islamorada,,G2,R143,17,0.75
,CN,CN14,Mote Summerland,All Summerland,H2,R1146,16,1
,CN,CN14,Mote Summerland,All Summerland,G9,R1121,16,1
,INTERSEPTA,SI8,Mote Summerland,All Summerland,F3,R133,16,1
,INTERSEPTA,SI1,Mote Summerland,All Summerland,F3,R133,16,1
,ASTREOIDES,PA54,Mote Summerland,All Summerland,C4,R1353,16,1
,MC,MC57,Mote Summerland,All Summerland,D4,R5,16,0.25
,OF,OF991,Mote Islamorada,,G16,R232,16,0.25
,OF,OF951,Mote Islamorada [In Situ],,Unassigned,R507,16,0
,CN,CN32,Mote Islamorada,,G9,R231,16,0.75
,OF,OF685,Mote Summerland,All Summerland,Q10,R2012,16,0.5
,PC,PC48,Mote Key Largo [In Situ],,Unassigned,R42,16,0.5
,CN,CN51,Mote Summerland,All Summerland,D1,R413,16,0.25
,AP,AP24,Mote Key Largo,,G16,R33,16,0.5
,PC,PC26,Mote Islamorada,,G8,R149,16,0.5
,PC,PC46,Mote Key Largo [In Situ],,Unassigned,R239,16,0.5
,ASTREOIDES,PA93,Mote Summerland,All Summerland,G9,R1001,16,1
,MC,MC205,Mote Looe Key [In Situ],,default,ILSA45,16,0.5
,AC,AC56,Mote Looe Key [In Situ],,,AC-56,16,0
,AC,AC70,Mote Sand Key [In Situ],,,70,16,0
,DL,DL146,Mote Summerland,All Summerland,A5,R108,16,0.25
,OF,OF457,Mote Summerland,All Summerland,A5,R1242,16,0.25
,DL,DL189,Mote Summerland,All Summerland,B5,R1720,16,0.5
,PC,PC16,Mote Summerland,All Summerland,F5,R1017,16,0.75
,AP,AP369,Mote Key Largo,,G7,R58,16,0.25
,SIDEREA,SS26,Mote Summerland,All Summerland,F4,R1416,16,0.75
,OF,OF1003,Mote Summerland,All Summerland,F4,R1515,16,0.5
,AP,AP22,Mote Islamorada,,G12,R265,16,0.5
,PC,PC53,Mote Islamorada,,G14,R182,16,0.5
,ASTREOIDES,PA90,Mote Summerland,All Summerland,G9,R1336,16,1
,RADIANS,SR189,Mote Looe Key [In Situ],,default,R1631,16,0.5
,DL,DL257,Mote Looe Key [In Situ],,default,R1,16,0.75
,OF,OF928,Mote Islamorada,,G2,R56,16,0.75
,PC,PC43,Mote Key Largo,,G6,R312,16,0.25
,DL,DL153,Mote Summerland,All Summerland,B1,R152,16,0.25
,PS,PS48,Mote Key Largo [In Situ],,,Red04,16,0
,PS,PS48,Mote Key Largo [In Situ],,,Red04,16,0
,OF,OF818,Mote Key Largo,,G20,R147,16,0.25
,MC,MC87,Mote Islamorada,,G2,R128,16,0.25
,PS,PS7,Mote Islamorada,,G14,R46,16,0.25
,OF,OF1012,Mote Islamorada,,G13,R233,16,0
,OF,OF950,Mote Islamorada,,G13,R87,16,0.5
,MC,MC205,Mote Looe Key [In Situ],,,ILSA45,16,0
,MC,MC13,Mote Looe Key [In Situ],,,MC MIX1,16,0
,MC,MC19,Mote Looe Key [In Situ],,,MC MIX1,16,0
,OF,OF801,Mote Looe Key [In Situ],,,OF MIX1,16,0
,RADIANS,SR224,Mote Islamorada,,G1,R228,16,0.25
,OF,OF947,Mote Islamorada [In Situ],,Unassigned,R314,15,0
,MC,MC117,Mote Islamorada [In Situ],,Unassigned,R320,15,0.5
,OF,OF693,Mote Summerland,All Summerland,Q10,R2012,15,0.75
,ASTREOIDES,PA103,Mote Summerland,All Summerland,C4,R945,15,1
,MC,MC109,Mote Summerland,All Summerland,C4,R1183,15,0.75
,OF,OF995,Mote Looe Key [In Situ],,default,R878,15,0.5
,MC,MC106,Mote Summerland,All Summerland,B1,R1862,15,0.25
,PS,PS49,Mote Summerland,All Summerland,F9,R1463,15,0
,DL,DL203,Mote Summerland,All Summerland,F4,R1077,15,0.75
,DL,DL165,Mote Summerland,All Summerland,C4,R19,15,0.5
,DL,DL201,Mote Summerland,All Summerland,C4,R20,15,0.75
,OF,OF953,Mote Key Largo,,G4,R165,15,0.5
,AP,AP113,Mote Key Largo,,G19,R224,15,0.25
,SIDEREA,SS83,Mote Key Largo,,G8,R253,15,0.5
,SIDEREA,SS42,Mote Key Largo,,G8,R93,15,0.5
,SIDEREA,SS62,Mote Key Largo,,G8,R216,15,0.5
,PC,PC26,Mote Key Largo [In Situ],,Unassigned,R316,15,0.5
,SIDEREA,SS67,Mote Key Largo,,G8,R195,15,0.5
,SIDEREA,SS71,Mote Key Largo,,G8,R199,15,0.5
,MC,MC71,Mote Summerland,All Summerland,E6,R607,15,1
,OF,OF1009,Mote Islamorada,,G8,R245,15,0.25
,AC,AC2514,Mote Looe Key [In Situ],,,CU-035,15,0
,CN,CN55,Mote Islamorada,,G15,R39,15,0.5
,DL,DL238,Mote Summerland,All Summerland,D2,R1604,15,0.5
,CN,CN11,Mote Looe Key [In Situ],,,CN-11,15,0
,OF,OF927,Mote Islamorada,,G16,R76,15,0.5
,DL,DL281,Mote Islamorada,,G3,R83,15,0.25
,RADIANS,SR276,Mote Islamorada,,G1,R16,15,0.75
,DL,DL276,Mote Islamorada,,G3,R21,15,0.75
,DL,DL270,Mote Summerland,All Summerland,F8,R2001,15,0.5
,DL,DL166,Mote Summerland,All Summerland,B6,R421,15,0.5
,DL,DL186,Mote Summerland,All Summerland,B6,R148,15,0.5
,PC,PC22,Mote Key Largo,,G12,R21,15,0.25
,CN,CN29,Mote Summerland,All Summerland,F10,R1766,15,0.5
,MC,MC52,Mote Summerland,All Summerland,B6,R204,15,0.25
,DL,DL256,Mote Summerland,All Summerland,D4,R1211,15,0
,DL,DL179,Mote Summerland,All Summerland,F6,R165,15,1
,OF,OF1008,Mote Islamorada [In Situ],,Unassigned,R52,15,0.5
,DL,DL157,Mote Summerland,All Summerland,B1,R152,15,0.25
,PC,PC50,Mote Key Largo [In Situ],,Unassigned,R79,15,0.5
,PC,PC21,Mote Key Largo [In Situ],,,Red04,15,0
,AC,AC3,Mote Key Largo [In Situ],,,Red05,15,0
,PC,PC21,Mote Key Largo [In Situ],,,Blue94,15,0
,AC,AC3,Mote Key Largo [In Situ],,,Blue35,15,0
,OF,OF1008,Mote Islamorada [In Situ],,Unassigned,R253,15,0.5
,OF,OF805,Mote Key Largo,,G20,R256,15,0.25
,OF,OF808,Mote Key Largo,,G20,R256,15,0.25
,OF,OF918,Mote Islamorada,,G2,R308,15,0.5
,OF,OF932,Mote Islamorada,,G2,R308,15,0.5
,OF,OF957,Mote Islamorada,,G13,R25,15,0.75
,OF,OF1008,Mote Islamorada [In Situ],,Unassigned,R267,15,0.75
,OF,OF940,Mote Islamorada,,Unassigned,R185,15,0.75
,OF,OF957,Mote Islamorada,,Unassigned,R121,15,0.75
,MC,MC4,Mote Looe Key [In Situ],,,MC MIX1,15,0
,MC,MC205,Mote Looe Key [In Situ],,,MC MIX5,15,0
,PS,PS10,Mote Looe Key [In Situ],,,PS MIX1,15,0
,OF,OF0,Mote Looe Key [In Situ],,,OF-UNK,15,0
,AC,AC4,Mote Looe Key [In Situ],,,AC-4,15,0
,AC,AC48,Mote Looe Key [In Situ],,,AC-48,15,0
,AC,AC77,Mote Looe Key [In Situ],,,AC-77,15,0
,AC,AC92,Mote Sand Key [In Situ],,,92,15,0
,OF,OF967,Mote Islamorada,,G15,R294,15,0.5
,OF,OF927,Mote Islamorada,,G15,R294,15,0.5
,OF,OF941,Mote Islamorada,,G10,R100,15,0.75
,OF,OF1009,Mote Islamorada,,G14,R183,15,0.5
,AP,AP60,Mote Key Largo,,G9,R247,15,0.5
,ASTREOIDES,PA70,Mote Summerland,All Summerland,G4,R321,14,1
,ASTREOIDES,PA29,Mote Islamorada,,G1,R209,14,
,OF,OF774,Mote Summerland,All Summerland,F6,R665,14,1
,SIDEREA,SS50,Mote Key Largo,,G8,R93,14,0.5
,MC,MC116,Mote Islamorada [In Situ],,Unassigned,R508,14,0
,SIDEREA,SS77,Mote Key Largo,,G8,R274,14,0.5
,PC,PC19,Mote Summerland,All Summerland,D3,R1516,14,0.5
,OF,OF1031,Mote Islamorada,,G14,R183,14,0.5
,INTERSEPTA,SI11,Mote Summerland,All Summerland,C5,R9,14,0.25
,PD,PD?,Mote Summerland,All Summerland,Q4,R880,14,1
,OF,OF1027,Mote Islamorada,,G14,R46,14,0.5
,SIDEREA,SS70,Mote Key Largo,,G8,R199,14,0.5
,OF,OF1011,Mote Islamorada,,G8,R177,14,0.5
,MC,MC78,Mote Key Largo [In Situ],,Unassigned,R135,14,0.5
,OF,OF450,Mote Key Largo,,G4,R85,14,0.5
,MC,MC212,Mote Summerland,All Summerland,D1,R142,14,0.25
,OF,OF923,Mote Islamorada,,G8,R177,14,0.5
,AP,AP38,Mote Key Largo,,G9,R29,14,0.5
,PS,PS14,Mote Key Largo [In Situ],,Unassigned,R11,14,0.5
,ASTREOIDES,PA42,Mote Summerland,All Summerland,H6,R356,14,1
,ASTREOIDES,PA96,Mote Summerland,All Summerland,G9,R1287,14,1
,SIDEREA,SS3,Mote Summerland,All Summerland,D5,R978,14,0.25
,AP,AP387,Mote Key Largo,,G19,R224,14,0.25
,PC,PC19,Mote Summerland,All Summerland,B6,R204,14,0.25
,PC,PC44,Mote Summerland,All Summerland,A5,R922,14,0.25
,DL,DL151,Mote Summerland,All Summerland,A5,R1165,14,0.25
,MC,MC202,Mote Islamorada,,G14,R71,14,0.5
,DL,DL201,Mote Summerland,All Summerland,D1,R413,14,0.25
,OF,OF800,Mote Summerland,All Summerland,B5,R1040,14,0.25
,OF,OF967,Mote Islamorada,,G16,R76,14,0.5
,SIDEREA,SS485,Mote Islamorada,,G1,R75,14,0.75
,DL,DL281,Mote Islamorada,,G3,R83,14,0.75
,OF,OF696,Mote Summerland,All Summerland,F4,R1055,14,0.75
,AP,AP40,Mote Key Largo,,G3,R63,14,0.25
,MC,MC59,Mote Summerland,All Summerland,B1,R4,14,0.25
,MC,MC59,Mote Summerland,All Summerland,B1,R4,14,0.25
,PA,PA419,Mote Summerland,All Summerland,A2,R893,14,0.25
,MC,MC78,Mote Key Largo [In Situ],,,Red03,14,0
,MC,MC78,Mote Key Largo [In Situ],,,Red03,14,0
,OF,OF814,Mote Key Largo,,G2,R204,14,0.25
,OF,OF837,Mote Key Largo,,G2,R162,14,0.25
,PS,PS7,Mote Islamorada,,G2,R109,14,0.5
,MC,MC116,Mote Islamorada [In Situ],,,Blue10,14,0
,OF,OF956,Mote Islamorada [In Situ],,Unassigned,R264,14,0.5
,OF,OF955,Mote Islamorada,,Unassigned,R198,14,0.75
,AC,AC2511,Mote Looe Key [In Situ],,,CM-031,14,0
,AC,AC2618,Mote Looe Key [In Situ],,,NB-8a,14,0
,AC,AC88,Mote Looe Key [In Situ],,,AC-88,14,0
,PC,PC22,Mote Islamorada,,G14,R237,14,0.5
,OF,OF441,Mote Summerland,,Unassigned,R708,13,0
,SIDEREA,SS11,Mote Summerland,All Summerland,F3,R318,13,0.75
,OF,OF957,Mote Islamorada,,G14,R156,13,0.5
,OF,OF97,Mote Summerland,All Summerland,E2,R1387,13,0.75
,CN,CN42,Mote Islamorada,,G9,R252,13,0.5
,OA,OA8,Mote Islamorada,,G9,R10,13,0.5
,SIDEREA,SS47,Mote Key Largo,,G8,R145,13,0.5
,PS,PS7,Mote Islamorada,,G7,R1,13,0.5
,OF,OF950,Mote Islamorada,,G8,R37,13,0.25
,AP,AP53,Mote Key Largo,,G3,R65,13,0.25
,ASTREOIDES,PA306,Mote Summerland,All Summerland,F1,R459,13,0.25
,SIDEREA,SS53,Mote Key Largo,,G8,R3,13,0.5
,SIDEREA,SS66,Mote Key Largo,,G8,R195,13,0.5
,SIDEREA,SS78,Mote Key Largo,,G8,R274,13,0.5
,SIDEREA,SS79,Mote Key Largo,,G8,R274,13,0.5
,MC,MC204,Mote Islamorada,,G8,R43,13,0.25
,SIDEREA,SS24,Mote Summerland,All Summerland,E2,R324,13,0.75
,OF,OF61,Mote Summerland,All Summerland,F2,R1006,13,0.75
,PC,PC52,Mote Islamorada,,G1,R38,13,0.5
,ASTREOIDES,PA320,Mote Summerland,All Summerland,H2,R1599,13,0.25
,OF,OF1010,Mote Islamorada,,G10,R60,13,0.25
,AC,AC2540,Mote Looe Key [In Situ],,,CU-126,13,0
,OF,OF700,Mote Looe Key [In Situ],,,OF MIX3,13,0
,OF,OF920,Mote Looe Key [In Situ],,,OF MIX3,13,0
,OA,OA13,Mote Looe Key [In Situ],,,OA MIX1,13,0
,OF,OF97,Mote Summerland,All Summerland,A5,R1217,13,0.25
,OF,OF1031,Mote Islamorada,,G15,R63,13,0.5
,ASTREOIDES,PA45,Mote Summerland,All Summerland,G4,R321,13,1
,OF,OF988,Mote Summerland,All Summerland,F5,R909,13,0.75
,,OF,Mote Summerland,All Summerland,F5,R1362,13,1
,CN,CN30,Mote Summerland,All Summerland,F10,R1057,13,0.5
,PC,PC25,Mote Islamorada,,G2,R109,13,0.5
,OF,OF982,Mote Summerland,All Summerland,Q7,R916,13,0.5
,PC,PC23,Mote Key Largo,,G12,R249,13,0.25
,DL,DL158,Mote Summerland,All Summerland,B1,R1725,13,0.25
,AC,AC13,Mote Key Largo [In Situ],,,Red04,13,0
,AC,AC56,Mote Key Largo [In Situ],,,Red05,13,0
,AC,AC13,Mote Key Largo [In Situ],,,Blue24,13,0
,AC,AC56,Mote Key Largo [In Situ],,,Blue25,13,0
,CN,CN21,Mote Summerland,All Summerland,F4,R1317,13,1
,OF,OF836,Mote Key Largo,,G2,R162,13,0.25
,OF,OF838,Mote Key Largo,,G2,R162,13,0.25
,OF,OF955,Mote Islamorada [In Situ],,,Blue09,13,0
,OF,OF955,Mote Islamorada,,Unassigned,R180,13,0.75
,MC,MC61,Mote Looe Key [In Situ],,,MC MIX2,13,0
,AC,AC29,Mote Looe Key [In Situ],,,AC-29,13,0
,AC,AC50,Mote Looe Key [In Situ],,,AC-50,13,0
,RADIANS,SR269,Mote Islamorada,,G1,R123,13,0.25
,OF,OF951,Mote Islamorada [In Situ],,Unassigned,R463,12,0
,DL,DL233,Mote Summerland,All Summerland,F5,R154,12,1
,ASTREOIDES,PA114,Mote Summerland,All Summerland,G4,R284,12,1
,ASTREOIDES,PA73,Mote Summerland,All Summerland,G4,R321,12,1
,MC,MC103,Mote Summerland,All Summerland,F3,R495,12,0.75
,ASTREOIDES,PA115,Mote Summerland,All Summerland,G4,R712,12,1
,SIDEREA,SS43,Mote Key Largo,,G8,R221,12,0.5
,CN,CN45,Mote Islamorada,,G9,R99,12,0.5
,CN,CN42,Mote Islamorada,,G7,R115,12,0.5
,PS,PS49,Mote Summerland,All Summerland,F9,R1539,12,0
,MC,MC126,Mote Summerland,All Summerland,F5,R1362,12,1
,PC,PC57,Mote Summerland,All Summerland,E3,R1695,12,0.5
,PC,PC43,Mote Islamorada,,G7,R197,12,0.5
,ASTREOIDES,PA33,Mote Islamorada,,G1,R7,12,0.25
,MC,MC97,Mote Key Largo,,G6,R201,12,0.5
,CN,CN54,Mote Islamorada,,G9,R159,12,0.75
,MC,MC105,Mote Key Largo,,G6,R201,12,0.75
,SIDEREA,SS39,Mote Key Largo,,G4,R8,12,0.5
,SIDEREA,SS48,Mote Key Largo,,G8,R145,12,0.5
,SIDEREA,SS45,Mote Key Largo,,G8,R221,12,0.5
,ASTREOIDES,PA353,Mote Summerland,All Summerland,G10,R1845,12,0.5
,ASTREOIDES,PA106,Mote Summerland,All Summerland,G4,R1268,12,1
,ASTREOIDES,PA110,Mote Summerland,All Summerland,G3,R1048,12,1
,ASTREOIDES,PA35,Mote Summerland,All Summerland,G3,R659,12,1
,AC,AC0,Mote Sand Key [In Situ],,,UNK-2,12,0
,DL,DL147,Mote Summerland,All Summerland,A5,R108,12,0.25
,OF,OF989,Mote Summerland,All Summerland,E2,R1498,12,0.75
,AP,AP47,Mote Islamorada,,G12,R147,12,0.5
,DL,DL231,Mote Summerland,All Summerland,A1,R1150,12,0.5
,DL,DL278,Mote Islamorada,,G3,R302,12,0.75
,AP,AP47,Mote Key Largo,,G9,R131,12,
,OF,OF96,Mote Summerland,All Summerland,C6,R877,12,0.25
,PC,PC57,Mote Summerland,All Summerland,F4,R1055,12,0.75
,DL,DL200,Mote Summerland,All Summerland,B6,R1434,12,0.25
,OF,OF1011,Mote Islamorada,,G13,R181,12,0.5
,DL,DL156,Mote Summerland,All Summerland,B1,R1725,12,0.25
,PC,PC45,Mote Key Largo [In Situ],,Unassigned,R2,12,0.5
,PC,PC58,Mote Summerland,All Summerland,F4,R1077,12,0.25
,OF,OF832,Mote Key Largo,,G2,R167,12,0.25
,OF,OF845,Mote Key Largo,,G2,R44,12,0.25
,DL,DL120,Mote Key Largo,,G20,R267,12,0.25
,MC,MC87,Mote Islamorada,,G9,R125,12,0.25
,AP,AP82,Mote Key Largo,,G7,R135,12,0.75
,MC,MC29,Mote Looe Key [In Situ],,,MC MIX1,12,0
,AC,AC2575,Mote Looe Key [In Situ],,,FM-8,12,0
,PS,PS36,Mote Looe Key [In Situ],,,PS MIX3,12,0
,OF,OF700,Mote Looe Key [In Situ],,,OF MIX1,12,0
,DL,DL19,Mote Looe Key [In Situ],,,DL-19,12,0
,CN,CN54,Mote Islamorada,,G10,R158,12,0.5
,MC,MC205,Mote Islamorada,,G10,R100,12,0.75
,RADIANS,SR222,Mote Islamorada,,G2,R143,12,0.75
,MC,MC106,Mote Summerland,All Summerland,F6,R1035,11,0.75
,OF,OF930,Mote Islamorada [In Situ],,Unassigned,R434,11,
,ASTREOIDES,PA91,Mote Islamorada,,G1,R209,11,
,OF,OF949,Mote Islamorada [In Situ],,Unassigned,R436,11,0
,MC,MC119,Mote Islamorada [In Situ],,Unassigned,R444,11,0
,MC,MC84,Mote Islamorada [In Situ],,Unassigned,R317,11,0
,ASTREOIDES,PA93,Mote Summerland,All Summerland,C3,R1430,11,0.25
,CN,CN47,Mote Islamorada,,G9,R252,11,0.5
,ASTREOIDES,PA50,Mote Summerland,All Summerland,C3,R118,11,0.25
,OF,OF956,Mote Islamorada,,G14,R92,11,0.5
,OF,OF940,Mote Islamorada,,G14,R92,11,0.5
,DL,DL290,Mote Summerland,,R15,R1524,11,1
,CN,CN48,Mote Islamorada,,G7,R115,11,0.5
,AP,AP394,Mote Key Largo,,G17,R277,11,0.25
,INTERSEPTA,SI85,Mote Summerland,All Summerland,D4,R1327,11,0.5
,ASTREOIDES,PA311,Mote Summerland,All Summerland,F1,R459,11,0.25
,RADIANS,SR255,Mote Summerland,All Summerland,D2,R1582,11,0.25
,CN,CN57,Mote Islamorada,,G10,R40,11,0.75
,SIDEREA,SS46,Mote Key Largo,,G8,R145,11,0.5
,AP,AP1,Mote Key Largo,,G5,R290,11,0.5
,ASTREOIDES,PA47,Mote Summerland,All Summerland,G4,R843,11,1
,ASTREOIDES,PA89,Mote Summerland,All Summerland,G3,R659,11,1
,OF,OF996,Mote Summerland,All Summerland,C1,R111,11,0.75
,ASTREOIDES,PA55,Mote Summerland,All Summerland,G9,R1492,11,1
,AP,AP75,Mote Key Largo,,G14,R109,11,0.75
,PC,PC25,Mote Islamorada,,G1,R273,11,0.75
,SIDEREA,SS25,Mote Summerland,All Summerland,D5,R978,11,0.25
,SIDEREA,SS8,Mote Summerland,All Summerland,D5,R978,11,0.25
,AP,AP83,Mote Key Largo,,G19,R212,11,0.25
,OF,OF992,Mote Summerland,All Summerland,F5,R1437,11,1
,OF,OF995,Mote Summerland,All Summerland,B3,R1414,11,0.5
,CN,CN21,Mote Summerland,All Summerland,B3,R292,11,1
,DL,DL152,Mote Summerland,All Summerland,A5,R1165,11,0.25
,OF,OF1036,Mote Islamorada,,G3,R300,11,0.5
,OF,OF1002,Mote Summerland,All Summerland,C6,R934,11,0.5
,DL,DL10,Mote Summerland,All Summerland,B2,R1839,11,0.25
,RADIANS,SR225,Mote Islamorada,,G1,R243,11,0.5
,SIDEREA,SS83,Mote Key Largo,,G4,R140,11,0.5
,SIDEREA,SS40,Mote Key Largo,,G6,R90,11,0.75
,DL,DL285,Mote Summerland,All Summerland,B2,R1095,11,0.25
,OF,OF951,Mote Key Largo,,G12,R60,11,0.25
,RADIANS,SR190,Mote Looe Key [In Situ],,default,R1980,11,0.5
,MC,MC108,Mote Looe Key [In Situ],,default,R1,11,0.75
,MC,MC117,Mote Islamorada [In Situ],,,Blue07,11,0
,MC,MC84,Mote Islamorada [In Situ],,,Blue09,11,0
,DL,DL159,Mote Summerland,All Summerland,B1,R1725,11,0.25
,OF,OF1034,Mote Key Largo,,G12,R281,11,0.25
,DL,DL9,Mote Summerland,All Summerland,A2,R1895,11,0.25
,PA,PA411,Mote Summerland,All Summerland,A2,R197,11,0.25
,OF,OF824,Mote Key Largo,,G2,R144,11,0.25
,OF,OF811,Mote Key Largo,,G2,R204,11,0.25
,OF,OF931,Mote Islamorada [In Situ],,Unassigned,R233,11,0.5
,OF,OF927,Mote Islamorada,,G13,R268,11,0.25
,AP,AP408,Mote Key Largo,,G3,R63,11,0.5
,AP,AP22,Mote Looe Key [In Situ],,,AP24,11,0
,SIDEREA,SS52,Mote Key Largo,,G8,R3,11,0.5
,SIDEREA,SS44,Mote Key Largo,,G8,R221,11,0.5
,AC,AC5,Mote Islamorada [In Situ],,,Red14,10,0
,OF,OF773,Mote Summerland,All Summerland,F1,R1043,10,1
,PS,PS13,Mote Summerland,All Summerland,E6,R1252,10,1
,ASTREOIDES,PA100,Mote Summerland,All Summerland,G4,R712,10,1
,OF,OF1005,Mote Summerland,All Summerland,C6,R963,10,0.5
,OF,OF941,Mote Islamorada,,G14,R156,10,0.5
,SIDEREA,SS80,Mote Key Largo,,G8,R244,10,0.5
,DL,DL257,Mote Summerland,All Summerland,F2,R1426,10,1
,ASTREOIDES,PA24,Mote Summerland,All Summerland,G9,R1001,10,1
,OF,OF987,Mote Islamorada,,G16,R242,10,0
,SIDEREA,SS506,Mote Summerland,,R15,R1511,10,1
,PC,PC41,Mote Islamorada,,G9,R170,10,0
,OF,OF978,Mote Islamorada,,G9,R200,10,0.5
,SIDEREA,SS65,Mote Key Largo,,G8,R195,10,0.5
,OF,OF1034,Mote Islamorada,,G7,R98,10,0.5
,AP,AP29,Mote Key Largo,,G16,R114,10,0.5
,OF,OF1020,Mote Islamorada,,G9,R231,10,0.5
,MC,MC125,Mote Key Largo [In Situ],,Unassigned,R160,10,0.5
,OF,OF949,Mote Islamorada,,G7,R212,10,0.5
,SIDEREA,SS88,Mote Summerland,All Summerland,C1,R1131,10,0.5
,AC,AC17-001,Mote Islamorada,,G1,R248,10,0.5
,CN,CN13,Mote Islamorada,,G9,R222,10,0.75
,OF,OF-UK,Mote Key Largo,,G18,R103,10,1
,SIDEREA,SS63,Mote Key Largo,,G8,R216,10,0.5
,SIDEREA,SS69,Mote Key Largo,,G8,R292,10,0.5
,ASTREOIDES,PA60,Mote Summerland,All Summerland,G4,R284,10,1
,DL,DL234,Mote Summerland,All Summerland,F6,R1665,10,0.5
,OF,OF1003,Mote Summerland,All Summerland,Q2,R1810,10,0.75
,OF,OF921,Mote Islamorada,,G10,R60,10,0.25
,MC,MC112,Mote Islamorada,,G14,R284,10,0.25
,OF,OF1006,Mote Islamorada,,G14,R230,10,0
,PS,PS10,Mote Summerland,All Summerland,D5,R701,10,0.25
,AP,AP23,Mote Key Largo,,G15,R6,10,0.25
,OF,OF987,Mote Summerland,All Summerland,D5,R487,10,0.25
,PS,PS16,Mote Summerland,All Summerland,A5,R1076,10,0.25
,OF,OF1,Mote Summerland,All Summerland,A5,R1217,10,0.25
,PS,PS47,Mote Summerland,All Summerland,A5,R1447,10,0.25
,OF,OF1000,Mote Summerland,All Summerland,F4,R1077,10,0.75
,MC,MC110,Mote Islamorada,,G3,R66,10,0.5
,DL,DL218,Mote Summerland,All Summerland,D1,R949,10,0.25
,DL,DL278,Mote Islamorada,,G3,R302,10,0.25
,RADIANS,SR268,Mote Islamorada,,G1,R16,10,0.75
,SIDEREA,SS20,Mote Summerland,All Summerland,F4,R1531,10,0.75
,AP,AP16,Mote Summerland,All Summerland,A5,R1771,10,0.25
,DL,DL80,Mote Summerland,All Summerland,B6,R1586,10,0.5
,CN,CN33,Mote Summerland,All Summerland,C1,R1179,10,0.75
,DL,DL7,Mote Summerland,All Summerland,Q7,R1489,10,1
,PA,PA408,Mote Summerland,All Summerland,A2,R2009,10,0.25
,AC,AC41,Mote Key Largo [In Situ],,,Red04,10,0
,AC,AC7,Mote Key Largo [In Situ],,,Red08,10,0
,AC,AC41,Mote Key Largo [In Situ],,,Blue24,10,0
,OF,OF1008,Mote Islamorada,,G14,R213,10,0.25
,OF,OF809,Mote Key Largo,,G2,R204,10,0.25
,OF,OF942,Mote Islamorada [In Situ],,,Blue10,10,0
,AC,AC7,Mote Key Largo [In Situ],,,Blue38,10,0
,AC,AC2522,Mote Looe Key [In Situ],,,CU-053,10,0
,MC,MC60,Mote Looe Key [In Situ],,,MC MIX2,10,0
,AC,AC2651,Mote Looe Key [In Situ],,,T-DT-1,10,0
,PS,PS28,Mote Looe Key [In Situ],,,PS MIX2,10,0
,AC,AC55,Mote Looe Key [In Situ],,,AC-55,10,0
,AC,AC36,Mote Looe Key [In Situ],,,AC-36,10,0
,CN,CN4,Mote Looe Key [In Situ],,,CN MIX1,10,0
,AC,AC70,Mote Looe Key [In Situ],,,AC-70,10,0
,SIDEREA,SS494,Mote Islamorada,,G15,R73,10,0.5
,AC,AC2505,Mote Sand Key [In Situ],,,Multi,10,0
,INTERSEPTA,SI234,Mote Islamorada,,G1,R123,10,0.25
,OF,OF1030,Mote Islamorada,,G14,R153,10,0.5
